fdc_id,name,data_type,protein,fat,carbs,kcal,alcohol,caffeine,fiber,sodium,sugar_added,cholesterol,fat_trans,fat_sat,fat_mono,fat_poly,sugar,density
2706693,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",survey_fndds_food,5.25,5.46,16.03,135.0,0.0,0.0,0.7,339.0,,16.0,,0.922,2.266,1.733,0.54,1.0651417151080547
2706694,"Chicken or turkey, rice, corn, and cheese, with gravy",survey_fndds_food,5.62,7.85,14.43,149.0,0.0,0.0,0.7,424.0,,15.0,,1.842,3.177,1.796,1.02,
2706695,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",survey_fndds_food,9.36,6.92,7.95,131.0,0.0,0.0,1.1,307.0,,33.0,,1.146,2.882,2.191,1.36,0.9172053657874916
2706696,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",survey_fndds_food,9.64,7.15,7.79,133.0,0.0,0.0,0.9,305.0,,35.0,,1.186,2.981,2.283,1.41,0.9172053657874916
2706697,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",survey_fndds_food,5.26,5.68,14.57,131.0,0.0,0.0,0.8,346.0,,14.0,,1.007,2.083,2.14,0.97,1.0651417151080547
2706698,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",survey_fndds_food,5.31,5.29,15.67,131.0,0.0,0.0,0.8,342.0,,14.0,,0.957,1.931,1.993,0.92,1.0651417151080547
2706699,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",survey_fndds_food,8.05,5.15,15.54,142.0,0.0,0.0,0.8,344.0,,26.0,,2.461,1.709,0.58,0.58,1.0524614565948636
2706700,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",survey_fndds_food,8.09,5.16,16.69,146.0,0.0,0.0,0.7,338.0,,26.0,,2.462,1.724,0.582,0.53,1.0524614565948636
2706701,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",survey_fndds_food,5.32,5.47,14.84,130.0,0.0,0.0,1.1,345.0,,15.0,,0.847,2.259,1.899,1.44,1.0524614565948636
2706702,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",survey_fndds_food,5.35,5.48,15.94,133.0,0.0,0.0,1.0,339.0,,15.0,,0.848,2.274,1.9,1.39,1.0524614565948636
2706703,"Pot pie, chicken",survey_fndds_food,9.24,13.54,23.95,255.0,0.0,0.0,2.0,375.0,,29.0,,4.599,5.853,1.852,3.33,0.8453505675460752
2706704,"Chicken or turkey, stuffing, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",survey_fndds_food,7.12,8.74,13.28,159.0,0.0,0.0,1.3,369.0,,21.0,,1.746,4.081,2.422,1.95,0.6847339597123209
2706705,"Chicken or turkey,stuffing, and vegetables excluding carrots, broccoli, and dark green leafy; no sauce",survey_fndds_food,7.17,8.75,14.85,165.0,0.0,0.0,1.2,361.0,,21.0,,1.747,4.101,2.424,1.88,0.6847339597123209
2706706,"Chicken or turkey, stuffing, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",survey_fndds_food,5.46,7.18,11.27,131.0,0.0,0.0,1.0,380.0,,17.0,,1.466,3.298,1.902,1.52,1.0313276924062116
2706707,"Chicken or turkey, stuffing, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",survey_fndds_food,5.22,6.82,11.81,128.0,0.0,0.0,0.8,355.0,,16.0,,1.394,3.148,1.808,1.4,1.0313276924062116
2706708,"Chicken or turkey, dumplings, and vegetables including carrots, broccoli, and/or dark green leafy; gravy",survey_fndds_food,5.59,6.64,11.62,127.0,0.0,0.0,0.9,344.0,,17.0,,1.288,2.647,1.988,1.11,1.0524614565948636
2706709,"Chicken or turkey, dumplings, and vegetables excluding carrots, broccoli, and dark green leafy; gravy",survey_fndds_food,5.65,6.22,12.8,128.0,0.0,0.0,0.8,340.0,,17.0,,1.235,2.485,1.827,1.06,1.0524614565948636
2706710,"Chicken fricassee, Puerto Rican style",survey_fndds_food,12.13,10.65,7.17,172.0,0.0,0.0,1.2,753.0,,44.0,,1.805,4.718,3.23,1.26,0.9425658828138738
2706711,Paella with seafood,survey_fndds_food,8.03,4.76,16.44,143.0,0.0,0.0,0.7,609.0,,25.0,,1.005,2.658,0.598,0.92,1.0144206810552903
2706712,Shrimp chow mein or chop suey with noodles,survey_fndds_food,9.05,4.03,11.37,117.0,0.0,0.0,1.5,335.0,,65.0,,1.134,1.414,1.137,1.51,0.9298856243006827
2706713,"Shrimp creole, with rice",survey_fndds_food,10.12,3.64,11.92,123.0,0.0,0.0,0.8,436.0,,108.0,,0.659,1.465,1.218,0.96,1.0271009395684814
2706714,"Tuna noodle casserole with vegetables, cream or white sauce",survey_fndds_food,8.99,6.22,14.16,149.0,0.0,0.0,0.9,211.0,,31.0,,2.764,1.429,0.822,2.37,0.9467926356516042
2706715,"Fish, noodles, and vegetables including carrots, broccoli, and/or dark green leafy; cheese sauce",survey_fndds_food,8.35,5.22,14.16,137.0,0.0,0.0,1.1,309.0,,31.0,,2.424,1.581,0.709,0.74,1.0313276924062116
2706716,"Fish, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",survey_fndds_food,8.39,5.22,15.32,141.0,0.0,0.0,1.1,303.0,,31.0,,2.425,1.596,0.71,0.69,1.0313276924062116
2706717,"Soup, bouillabaisse",survey_fndds_food,8.25,3.05,1.59,67.0,0.0,0.0,0.3,225.0,,31.0,,0.448,1.171,1.135,0.71,1.0778219736212458
2706718,Tuna noodle casserole with vegetables and mushroom sauce,survey_fndds_food,8.11,4.46,12.96,124.0,0.0,0.0,1.0,280.0,,24.0,,1.626,0.957,1.106,1.49,0.9467926356516042
2706719,"Codfish with starchy vegetables, Puerto Rican style",survey_fndds_food,3.53,5.43,18.46,135.0,0.0,0.0,2.7,54.0,,6.0,,0.852,3.577,0.562,2.93,0.731228240927355
2706720,"Biscayne codfish, Puerto Rican style",survey_fndds_food,9.2,12.24,11.06,190.0,0.0,0.0,1.9,300.0,,19.0,,1.901,8.186,1.261,1.85,0.7396817466028157
2706721,"Stew, NFS",survey_fndds_food,8.93,4.11,6.29,99.0,0.0,0.0,1.3,308.0,,30.0,,1.479,1.751,0.313,1.57,1.0778219736212458
2706722,"Chow mein or chop suey, NS as to type of meat, with noodles",survey_fndds_food,9.91,5.43,11.15,131.0,0.0,0.0,1.5,408.0,,33.0,,1.455,2.12,1.25,1.54,0.9298856243006827
2706723,"Paella, NFS",survey_fndds_food,9.53,7.17,15.77,169.0,0.0,0.0,0.6,737.0,,33.0,,1.888,3.772,0.965,0.67,1.0144206810552903
2706724,"Chow mein or chop suey, various types of meat, with noodles",survey_fndds_food,10.36,5.57,11.16,134.0,0.0,0.0,1.5,354.0,,26.0,,1.65,2.199,1.172,1.54,0.9298856243006827
2706725,"Stewed tripe, with potatoes, Puerto Rican style",survey_fndds_food,8.56,4.05,9.49,109.0,0.0,0.0,1.6,561.0,,53.0,,0.968,1.394,1.185,2.03,1.1834907945645052
2706726,Gumbo with rice,survey_fndds_food,8.16,3.43,6.55,89.0,0.0,0.0,0.9,400.0,,30.0,,0.764,1.373,0.793,1.7,1.0313276924062116
2706727,Jambalaya with meat and rice,survey_fndds_food,13.76,7.97,8.65,161.0,0.0,0.0,0.7,379.0,,58.0,,2.208,3.325,1.582,0.94,1.0313276924062116
2706728,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",survey_fndds_food,11.41,6.73,3.0,116.0,0.0,0.0,1.4,316.0,,31.0,,1.669,2.792,1.539,1.27,0.6847339597123209
2706729,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",survey_fndds_food,10.03,7.09,5.16,121.0,0.0,0.0,1.1,324.0,,27.0,,1.619,2.98,1.808,0.99,0.6847339597123209
2706730,"Beef shish kabob with vegetables, excluding potatoes",survey_fndds_food,14.8,4.88,5.06,122.0,0.0,0.0,0.8,208.0,,41.0,,1.659,2.04,0.491,2.37,0.6509199370104779
2706731,"Beef with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,8.24,6.99,4.48,110.0,0.0,0.0,1.7,300.0,,21.0,,1.452,2.882,1.982,2.51,1.0524614565948636
2706732,Swiss steak,survey_fndds_food,15.48,4.42,3.67,115.0,0.0,0.0,0.9,250.0,,38.0,,1.124,1.84,0.988,1.19,1.0524614565948636
2706733,"Beef rolls, stuffed with vegetables or meat mixture, tomato-based sauce",survey_fndds_food,20.56,9.08,6.61,195.0,0.0,0.0,0.7,351.0,,56.0,,3.373,3.845,0.432,1.23,
2706734,"Beef with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,7.67,7.18,5.96,115.0,0.0,0.0,1.4,301.0,,19.0,,1.439,2.991,2.109,2.23,1.0524614565948636
2706735,"Beef with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, mushroom sauce",survey_fndds_food,7.8,7.16,5.24,115.0,0.0,0.0,1.1,307.0,,20.0,,1.651,2.513,2.378,1.59,1.0651417151080547
2706736,"Beef with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce",survey_fndds_food,7.85,7.16,6.97,121.0,0.0,0.0,1.0,318.0,,20.0,,1.651,2.535,2.378,1.51,1.0651417151080547
2706737,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,11.72,8.81,4.65,144.0,0.0,0.0,1.2,249.0,,31.0,,1.94,3.692,2.314,1.5,0.9172053657874916
2706738,Beef and broccoli,survey_fndds_food,10.43,10.63,5.09,160.0,0.0,0.0,1.3,440.0,,25.0,,1.88,4.416,3.37,1.23,0.9172053657874916
2706739,"Beef, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,7.3,7.68,4.75,115.0,0.0,0.0,1.2,235.0,,13.0,,1.368,3.043,2.622,1.6,0.9172053657874916
2706740,Szechuan beef,survey_fndds_food,7.08,5.3,7.29,105.0,0.0,0.0,1.5,409.0,,14.0,,0.978,1.217,2.13,2.41,0.9172053657874916
2706741,Hunan beef,survey_fndds_food,7.08,5.3,7.29,105.0,0.0,0.0,1.5,409.0,,14.0,,0.978,1.217,2.13,2.41,0.9172053657874916
2706742,"Beef chow mein or chop suey, no noodles",survey_fndds_food,10.76,2.61,3.85,82.0,0.0,0.0,0.8,253.0,,25.0,,0.748,0.908,0.716,1.76,0.9298856243006827
2706743,Kung Pao beef,survey_fndds_food,17.93,14.44,4.55,216.0,0.0,0.0,1.0,175.0,,46.0,,3.154,6.5,3.275,1.43,0.6847339597123209
2706744,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,12.13,9.15,4.34,147.0,0.0,0.0,1.0,245.0,,32.0,,2.018,3.838,2.424,1.56,0.9172053657874916
2706745,"Beef, tofu, and vegetables excluding carrots, broccoli,  and dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,7.52,7.96,4.45,117.0,0.0,0.0,1.0,230.0,,14.0,,1.421,3.16,2.74,1.66,0.9172053657874916
2706746,"Beef and vegetables, Hawaiian style",survey_fndds_food,4.79,2.24,14.24,93.0,0.0,0.0,1.8,679.0,,10.0,,0.711,0.947,0.402,5.6,1.0651417151080547
2706747,Pepper steak,survey_fndds_food,11.88,9.12,4.34,145.0,0.0,0.0,0.7,244.0,,32.0,,2.012,3.835,2.416,1.67,0.9172053657874916
2706748,"Beef, ground, with egg and onion",survey_fndds_food,21.86,14.54,1.05,228.0,0.0,0.0,0.1,732.0,,104.0,,5.503,6.417,0.532,0.54,0.8030830391687714
2706749,Beef salad,survey_fndds_food,17.85,19.32,2.9,261.0,0.0,0.0,0.4,338.0,,61.0,,3.85,5.098,9.436,2.1,0.7692690164669284
2706750,"Beef taco filling: beef, cheese, tomato, taco sauce",survey_fndds_food,12.97,11.32,6.37,181.0,0.0,0.0,0.9,473.0,,44.0,,5.26,3.836,0.405,4.06,0.8622575788969966
2706751,Stir fried beef and vegetables in soy sauce,survey_fndds_food,10.73,4.81,4.44,102.0,0.0,0.0,1.0,338.0,,72.0,,1.84,1.927,0.47,2.58,0.6847339597123209
2706752,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",survey_fndds_food,8.06,7.34,4.5,115.0,0.0,0.0,1.0,310.0,,23.0,,1.636,3.028,1.829,1.0,1.0651417151080547
2706753,"Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",survey_fndds_food,8.11,7.34,6.47,122.0,0.0,0.0,0.9,312.0,,23.0,,1.637,3.053,1.831,0.91,1.0651417151080547
2706754,"Beef steak with onions, Puerto Rican style",survey_fndds_food,20.92,24.12,3.89,321.0,0.0,0.0,0.7,999.0,,62.0,,6.257,8.499,6.936,1.55,0.7565887579537373
2706755,Cabbage with ham hocks,survey_fndds_food,7.75,2.58,4.9,75.0,0.0,0.0,1.7,344.0,,20.0,,0.812,1.082,0.347,2.69,0.8453505675460752
2706756,Ham or pork salad,survey_fndds_food,13.26,18.09,2.83,230.0,0.0,0.0,0.4,989.0,,37.0,,3.337,4.743,9.418,2.06,0.7692690164669284
2706757,Frankfurters or hot dogs and sauerkraut,survey_fndds_food,7.56,17.31,3.42,198.0,0.0,0.0,1.1,764.0,,36.0,,7.038,7.461,0.614,1.46,0.6213326671463653
2706758,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",survey_fndds_food,11.2,7.27,3.14,123.0,0.0,0.0,1.5,317.0,,29.0,,1.78,3.094,1.752,1.33,0.6847339597123209
2706759,Greens with ham or pork,survey_fndds_food,4.91,1.41,4.68,47.0,0.0,0.0,3.6,370.0,,7.0,,0.277,0.317,0.407,0.84,0.6086524086331742
2706760,"Pork, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-base sauce",survey_fndds_food,7.0,7.77,4.75,116.0,0.0,0.0,1.2,238.0,,12.0,,1.382,3.114,2.679,1.6,0.9172053657874916
2706761,"Pork and vegetables, Hawaiian style",survey_fndds_food,7.43,3.64,6.97,89.0,0.0,0.0,1.9,202.0,,18.0,,0.984,1.328,0.957,2.21,1.0651417151080547
2706762,Pork and watercress with soy-based sauce,survey_fndds_food,14.88,12.68,3.35,190.0,0.0,0.0,0.5,341.0,,39.0,,2.782,5.465,3.448,1.05,0.6847339597123209
2706763,Kung Pao pork,survey_fndds_food,16.89,14.76,4.55,219.0,0.0,0.0,1.0,183.0,,41.0,,3.202,6.745,3.474,1.43,0.6847339597123209
2706764,"Moo Shu pork, without Chinese pancake",survey_fndds_food,10.41,10.7,4.01,153.0,0.0,0.0,0.9,815.0,,100.0,,1.93,4.307,3.605,1.76,0.6382396784972867
2706765,Pork and onions with soy-based sauce,survey_fndds_food,11.06,9.14,5.43,149.0,0.0,0.0,0.8,245.0,,28.0,,2.001,3.921,2.491,2.17,1.0820487264589762
2706766,Pork hash,survey_fndds_food,12.94,13.66,1.96,186.0,0.0,0.0,0.5,486.0,,56.0,,4.425,6.014,1.868,0.56,0.8030830391687714
2706767,"Ham and vegetables including carrots broccoli, and/or dark- green leafy; no potatoes, no sauce",survey_fndds_food,7.45,8.28,2.59,115.0,0.0,0.0,1.2,767.0,,18.0,,1.682,3.635,2.588,1.1,0.6847339597123209
2706768,"Ham and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",survey_fndds_food,7.56,7.83,5.12,120.0,0.0,0.0,1.1,757.0,,18.0,,1.625,3.474,2.411,0.98,0.6847339597123209
2706769,"Pork and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",survey_fndds_food,10.07,7.03,5.52,124.0,0.0,0.0,1.2,319.0,,26.0,,1.661,3.023,1.771,1.06,0.6847339597123209
2706770,"Pork, tofu, and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,7.21,8.05,4.45,118.0,0.0,0.0,1.0,232.0,,12.0,,1.435,3.233,2.799,1.66,0.9172053657874916
2706771,"Pork chow mein or chop suey, no noodles",survey_fndds_food,10.34,4.3,3.85,98.0,0.0,0.0,0.8,250.0,,27.0,,1.354,1.701,0.868,1.76,0.9298856243006827
2706772,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,7.76,7.13,4.48,111.0,0.0,0.0,1.7,304.0,,19.0,,1.474,2.994,2.073,2.51,1.0524614565948636
2706773,"Pork and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,7.81,7.14,6.44,118.0,0.0,0.0,1.5,305.0,,19.0,,1.475,3.019,2.075,2.42,1.0524614565948636
2706774,"Sausage and vegetables including  carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,5.56,8.34,4.94,113.0,0.0,0.0,1.7,675.0,,20.0,,2.352,3.444,1.944,2.83,1.0524614565948636
2706775,"Sausage and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,5.62,8.34,6.94,120.0,0.0,0.0,1.6,665.0,,20.0,,2.353,3.47,1.946,2.74,1.0524614565948636
2706776,"Sausage and peppers, no sauce",survey_fndds_food,13.99,19.87,3.26,247.0,0.0,0.0,0.3,551.0,,61.0,,6.929,8.779,3.778,1.88,0.6509199370104779
2706777,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,11.02,9.03,4.65,145.0,0.0,0.0,1.2,255.0,,27.0,,1.973,3.856,2.447,1.5,0.9172053657874916
2706778,"Pork and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, soy-based sauce",survey_fndds_food,11.4,9.37,4.34,149.0,0.0,0.0,1.0,251.0,,29.0,,2.051,4.008,2.563,1.56,0.9172053657874916
2706779,"Pork shish kabob with vegetables, excluding potatoes",survey_fndds_food,13.87,5.17,5.06,124.0,0.0,0.0,0.8,216.0,,37.0,,1.702,2.258,0.668,2.37,0.6509199370104779
2706780,"Lamb shish kabob with vegetables, excluding potatoes",survey_fndds_food,12.02,10.28,5.06,162.0,0.0,0.0,0.8,222.0,,44.0,,4.104,4.29,1.007,2.37,0.6509199370104779
2706781,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",survey_fndds_food,9.66,7.78,2.88,118.0,0.0,0.0,1.4,386.0,,37.0,,1.288,3.236,2.51,1.22,0.6847339597123209
2706782,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",survey_fndds_food,8.72,7.96,5.08,123.0,0.0,0.0,1.1,379.0,,33.0,,1.287,3.349,2.629,0.98,0.6847339597123209
2706783,"Chicken or turkey shish kabob with vegetables, excluding potatoes",survey_fndds_food,13.04,3.69,5.06,104.0,0.0,0.0,0.8,346.0,,51.0,,0.83,1.529,0.748,2.37,0.6509199370104779
2706784,"Chicken or turkey creole, without rice",survey_fndds_food,13.8,4.22,2.99,103.0,0.0,0.0,1.1,364.0,,55.0,,0.931,1.754,0.881,1.83,1.0397811980816725
2706785,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",survey_fndds_food,7.1,7.44,4.47,112.0,0.0,0.0,1.0,367.0,,28.0,,1.302,3.072,2.245,1.0,1.0651417151080547
2706786,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",survey_fndds_food,7.16,7.45,6.43,119.0,0.0,0.0,0.9,368.0,,28.0,,1.303,3.097,2.246,0.9,1.0651417151080547
2706787,"Chicken or turkey a la king with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream, white, or soup-based sauce",survey_fndds_food,9.41,13.8,6.76,187.0,0.0,0.0,0.6,428.0,,79.0,,4.492,5.254,2.516,2.57,1.0186474338930205
2706788,"Chicken or turkey a la king with vegetables excluding carrorts, broccoli, and dark-green leafy; no potatoes, cream, white, or soup-based sauce",survey_fndds_food,9.57,13.34,6.31,181.0,0.0,0.0,0.5,482.0,,77.0,,4.228,5.152,2.501,2.46,1.0186474338930205
2706789,Chicken or turkey divan,survey_fndds_food,15.51,7.26,4.01,140.0,0.0,0.0,1.3,295.0,,71.0,,2.636,2.546,0.984,0.95,0.9975136697043687
2706790,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,8.18,4.56,5.38,95.0,0.0,0.0,0.9,413.0,,21.0,,0.77,1.087,2.08,2.93,0.9172053657874916
2706791,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",survey_fndds_food,10.7,8.22,4.39,133.0,0.0,0.0,1.0,352.0,,40.0,,1.358,3.43,2.625,1.62,0.9172053657874916
2706792,"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,7.23,7.8,4.42,113.0,0.0,0.0,1.6,365.0,,26.0,,1.215,3.227,2.669,2.47,1.0524614565948636
2706793,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",survey_fndds_food,7.28,7.81,6.35,120.0,0.0,0.0,1.5,366.0,,26.0,,1.216,3.252,2.67,2.38,1.0524614565948636
2706794,General Tso chicken,survey_fndds_food,12.9,16.36,23.99,295.0,0.0,0.0,0.9,435.0,,53.0,,2.76,3.879,7.501,11.6,0.6171059143086348
2706795,Moo Goo Gai Pan,survey_fndds_food,7.11,2.44,4.87,69.0,0.0,0.0,1.4,106.0,,17.0,,0.389,0.853,0.771,2.01,0.9129786129497611
2706796,Kung pao chicken,survey_fndds_food,9.76,6.98,6.87,129.0,0.0,0.0,1.5,402.0,,26.0,,1.352,2.173,3.02,3.03,0.6847339597123209
2706797,Almond chicken,survey_fndds_food,15.66,13.16,4.46,195.0,0.0,0.0,1.2,330.0,,57.0,,1.919,6.369,3.781,1.42,1.022874186730751
2706798,"Chicken or turkey chow mein or chop suey, no noodles",survey_fndds_food,9.78,3.23,3.84,83.0,0.0,0.0,0.8,344.0,,37.0,,0.719,1.172,0.926,1.76,0.9298856243006827
2706799,"Chicken or turkey salad, made with mayonnaise",survey_fndds_food,13.92,18.76,2.88,235.0,0.0,0.0,0.4,484.0,,66.0,,3.233,4.874,9.739,2.1,0.955246141327065
2706800,Chicken or turkey salad with nuts and/or fruits,survey_fndds_food,12.51,17.91,6.11,235.0,0.0,0.0,1.0,391.0,,53.0,,2.819,5.617,8.466,4.26,0.955246141327065
2706801,Chicken or turkey salad with egg,survey_fndds_food,13.81,18.06,2.73,228.0,0.0,0.0,0.4,453.0,,92.0,,3.236,4.806,9.024,2.01,0.955246141327065
2706802,"Chicken or turkey salad, made with light mayonnaise",survey_fndds_food,13.55,8.15,4.76,146.0,0.0,0.0,0.4,529.0,,60.0,,1.562,2.476,3.367,2.73,0.955246141327065
2706803,"Chicken or turkey salad, made with mayonnaise-type salad dressing",survey_fndds_food,13.68,7.95,5.95,148.0,0.0,0.0,0.4,490.0,,60.0,,1.542,2.473,3.147,4.13,0.955246141327065
2706804,"Chicken or turkey salad, made with light mayonnaise-type salad dressing",survey_fndds_food,13.55,8.15,4.76,146.0,0.0,0.0,0.4,529.0,,60.0,,1.562,2.476,3.367,2.73,0.955246141327065
2706805,"Chicken or turkey salad, made with creamy dressing",survey_fndds_food,13.76,13.09,4.02,188.0,0.0,0.0,0.4,526.0,,62.0,,2.34,3.403,6.201,2.98,0.955246141327065
